Nr.,Njësitë,AKP ID,Çmimi më i Lartë,Ofertuesi_1,Çmimi_1,Ofertuesi_2,Çmimi_2,Ofertuesi_3,Çmimi_3,source_file,page_number,Zyret Regjionale
20,Njësia nr.20-NPB Malishgan Parcela 148-3 ZK Klinavc,PEJ172,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
21,"Njësia nr.21-NSH Dubrava-Parcelat nr.192-11, 192-12 dhe 192-13 ZK Kërninë",PEJ036,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
22,Njësia nr.22-KB Gurrakoci-Parcela 212-1-0 ZK Tomoc,PEJ035,165801.0,L54,165801.0,L11,157689.0,L50,121200.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
23,"Njësia nr.23-NSH Bujqësia-Parcela nr.2-8, 10-4, dhe 10-6 ZK Potërq i Epërm",PEJ055,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
24,Njësia nr.24-NSH Ereniku-Parcela nr.755-4 në ZK Korenicë,PEJ029,75500.0,L07,75500.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
25,Njësia nr.25-NSH Ereniku-Parcela nr.109-2 në ZK Firzë,PEJ029,213312.0,L17,213312.0,L53,141414.0,L22,115000.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
26,Njësia nr.26-NSH Ereniku-Parcela nr.1011 dhe 1012 në ZK Shishmon i Bokës,PEJ029,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
27,Njësia nr.27-NSH Bujqësia-Parcela 1-166 ZK Potërq i Poshtëm,PEJ055,3777.0,L46,3777.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
28,Njësia nr.28-NSH Bujqësia-Parcela 179-18 ZK Budisalc,PEJ055,7000.0,L39,7000.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
29,Njësia nr.29-KB Bec- Parcela nr.461-0 Kodrali e Becit,PEJ003,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
30,Njësia nr.30-NPB Malishgan-Parcela 227-19 në ZK Kosh,PEJ172,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
31,Njësia nr.31-KB Bec-Parcela nr.1149-0 në ZK Kralan,PEJ003,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
32,"Njësia nr.32-KB Dubrava-Parcelat 1340-1, 1340-2 dhe 1340-3 në ZK Sushicë",PEJ036,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
33,Njësia nr.33-KB Gurrakoci-Parcela nr.424-6 në ZK Dobrushë,PEJ035,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
34,Njësia nr.34-NPB Malishgan-Parcela 33-1 në ZK Binxhë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
35,Njësia nr.35-Ratar Tokë Bujqësore Matiçan-767-0,PRN115,1852600.0,L43,1852600.0,L45,1701000.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
36,Njësia nr.36-Ratar Tokë Bujqësore Graçanicë-2155-0 dhe 2156-0,PRN115,121111.0,L40,121111.0,L04,68980.0,L09,66900.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
37,Njësia nr.37-Ratar Tokë Bujqësore Llapllasellë-1508-0,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
38,Njësia nr.38-Ratar Tokë Bujqësore Preoc-75-0,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
39,Njësia nr.39-Ratar Tokë Bujqësore Preoc-101-0,PRN115,135000.0,L37,135000.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
40,Njësia nr.40-Ratar Tokë Bujqësore Preoc-178-0,PRN115,130000.0,L38,130000.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
41,Njësia nr.41-Ratar Tokë Bujqësore Preoc-184-2,PRN115,22550.0,L10,22550.0,L25,19575.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
42,Njësia nr.42-Ratar Tokë Bujqësore Preoc-188-1,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
43,Njësia nr.43-Lavërtari-Blegtori Tokë Bujqësore Preoc-580-1,PRN004,92000.0,L41,92000.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
44,Njësia nr.44-KB Kosova Tokë Bujqësore Livagjë-1593-0 dhe 1594-0,PRN082,231000.0,L42,231000.0,L14,221000.0,L48,189412.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
45,Njësia nr.47-KB Kosova Tokë Bujqësore në Gllogoc,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
46,Njësia nr.48-Ratar Tokë Bujqësore Llapnasellë-1777-2,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
47,Njësia nr.49-Ratar Tokë Bujqësore Llapllasellë-1787-2,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
48,Njësia nr.50-Ratar Tokë Bujqësore Llapllasellë-1815-6,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
49,Njësia nr.51-Ratar Tokë Bujqësore Llapllasellë-1901-2,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
50,Njësia nr.52-Ratar Tokë Bujqësore Llapnasellë-288-0,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
51,Njësia nr.53-Ratar Tokë Bujqësore Llapllasellë-203-0,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
52,Njësia nr.54-Ratar Tokë Bujqësore Çagllavicë-1456-0,PRN115,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,1,
53,Njësia nr.55-KB Kosova Tokë Bujqësore Konjuh VI,PRN082,732156.0,L52,732156.0,L55,715199.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
54,Njësia nr.56-KB Kosova Tokë Bujqësore në Lipjan IV,PRN082,32000.0,L12,32000.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
55,Njësia nr.57-KB Kosova Tokë Bujqësore në Lipjan VI,PRN082,80200.0,L47,80200.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
56,Njësia nr.58-KB Kosova Tokë Bujqësore në Sllovi-2200-0,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
57,Njësia nr.59-KB Kosova Tokë Bujqësore në Livagjë-1404-2,PRN082,158912.0,L49,158912.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
58,Njësia nr.60-KB Kosova Tokë Bujqësore në Livagjë-1220-2,PRN082,122100.0,L35,122100.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
59,Njësia nr.61-KB Kosova Tokë Bujqësore në Suhadoll-833-0,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
60,Njësia nr.62-KB Kosova Tokë Bujqësore në Gushtericë të Poshtme-1034-0,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
61,Njësia nr.63-KB Kosova Tokë Bujqësore në Gushtericë të Poshtme-1159-0,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
62,Njësia nr.64-KB Kosova Toka Bujqësore në Gushtericë të Poshtme-1270-2,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
63,Njësia nr.65-KB Kosova Toka Bujqësore në Gushtericë të Poshtme-1298-1,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
64,Njësia nr.66-KB Kosova Tokë Bujqësore në Gushtericë të Poshtme-1313-0,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
65,Njësia nr.67-KB Kosova Tokë Bujqësore në Gushtericë të Poshtme-1321-0,PRN082,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
66,Njësia nr.68-NSH NB Mirusha-Parcelat 311-0 dhe 313-0-ZK Lubizhdë Malishevë,PRZ008,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
67,Njësia nr.69-NSH NB Mirusha-Parcela 721-0-ZK Turjakë Malishevë,PRZ008,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
68,"Njësia nr.70-NSH NB Mirusha-Parcelat 928-0 dhe 929-0-ZK Turjakë, Malishevë",PRZ008,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
69,Njësia nr.71-NSH NB Mirusha-Parcelat 1858-0 dhe 1879-0-ZK Kijevë Malishevë,PRZ008,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
70,Njësia nr.72-NSH NB Mirusha-Parcela 1994-0-ZK Kijevë Malishevë,PRZ008,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
71,Njësia nr.73-NSH DLB-Parcelat 1363-0 dhe 1364-0-ZK Lubizhdë Prizren,PRZ009,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
72,Njësia nr.74-NSH NBI Rahoveci-Parcela 410-0-ZK Xërxë Rahovec,PRZ011,12100.0,L16,12100.0,L13,12014.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
73,Njësia nr.75-NSH NBI Rahoveci-Parcela 495-3-ZK Xërxë Rahovec,PRZ011,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
74,Njësia nr.76-NSH NBI Rahoveci-Parcelat 2148-0 dhe 2163-0-ZK Ratkoc Rahovec,PRZ011,0.0,0,0.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
75,Njësia nr.77-NSH DLB-Parcela 62-0 ZK Sërbicë e Epërme Prizren,PRZ009,7349.0,L01,7349.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
76,"Njësia nr.78-NSH DLB-Parcela 800-1 ZK Vlashnje, Prizren",PRZ009,61200.0,L44,61200.0,L20,15110.0,L02,11880.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
77,Njësia nr.79-NSH DLB-Parcela 5801-0 ZK Prizren,PRZ009,5560.0,L21,5560.0,0,0.0,0,0.0,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
,SHUMA TOTALE E PRANUAR NGA OFERTUESIT MË TË LARTË,,4356048.0,,,,,,,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
,TOTALI I OFERTAVE TE PRANUARA,,57.0,,,,,,,2B8B3DD2-7A05-436F-B676-3ED255C7F788.pdf,2,
1,Njësia nr.01-Pasuria Bujqësore Toka në Sojevë (Lot E),GJI011,37899.0,L83,37899.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
2,Njësia nr.02-Agroprodukti Toka në Hodonoc (Lot A),GJI028,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
3,Njësia nr.03-Agroprodukti Toka në Shipashnicë të Poshtme (Lot A),GJI028,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
4,Njësia nr.04-KB Strezoci Toka dhe Objekti në Leshtar,GJI030,8200.0,L112,8200.0,L21,7500.0,L18,4000.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
5,Njësia nr.05-Jometalet Kaolini Toka në Lisockë (Lot A),GJI167,3650.0,L10,3650.0,L70,3123.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
6,Njësia nr.06-KB Prekovci Objektet në Prekoc,GJI032,6510.0,L14,6510.0,L113,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
7,Njësia nr.07-Agromorava Toka në Sllatinë të Epërme (Lot B),GJI035,14000.0,L73,14000.0,L118,11500.0,L117,11050.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
8,Njësia nr.08-Morava e Binces Toka në Gllamë,GJI037,352322.0,L119,352322.0,L29,352000.0,L33,339999.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
9,Njësia nr.09-Agrokultura toka në Malishevë (Lot C),GJI004,66000.0,L96,66000.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
10,Njësia nr.10-Pasuria Bujqësore Toka në Rahovicë (Lot I),GJI011,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
11,Njësia nr.11-Ramadan Agushi Toka Sadovinë të Çerkezve (Lot A),GJI026,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
12,Njësia nr.12-Agromorava Toka në Sadovinë të Çerkezve (Lot C),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
13,Njësia nr.13-KB Zhegra Toka në Lladovë,GJI024,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
14,Njësia nr.14-KB Zhegra Toka në Zhegër,GJI024,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
15,Njësia nr.15-Agromorava Toka në Sllatinë të Poshtme (Lot C),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
16,Njësia nr.16-Pasuria Bujqësore Toka në Tankosiç (Lot A),GJI011,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
17,Njësia nr.17-Agromorava Toka në Viti (Lot C),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
18,Njësia nr.18-Pasuria Bujqësore Toka në Papaz (Lot B),GJI011,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
19,Njësia nr.19-Pasuria Bujqësore Toka në Papaz (Lot C),GJI011,10200.0,L105,10200.0,L45,6324.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
20,Njësia nr.20-Pasuria Bujqësore Toka në Rahovicë (Lot J),GJI011,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
21,Njësia nr.21-Agromorava Toka në Budrigë të Epërme (Lot A),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
22,Njësia nr.22-Agromorava Toka në Viti (Lot D),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
23,Njësia nr.23-Morava Partesh Toka në Cërnicë (Lot A),GJI018,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
24,Njësia nr.24-Agromorava Toka në Sodovinë e Çerkezve (Lot B),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
25,Njësia nr.25-Agromorava Toka në Tërstenik (Lot A),GJI035,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
26,Njësia nr.26-Morava e Binçes Vetura Mercedes,GJI037,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
27,Njësia nr.27-Kualiteti Lokali në Gjilan,GJI005,20540.0,L89,20540.0,L97,18138.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
28,Njësia nr.28-Agrokultura Toka në Gjilan (Lot J),GJI004,7500.0,L111,7500.0,L81,7000.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
29,Njësia nr.29-Agrokultura Toka në Gjilan (Lot G),GJI004,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
33,Njësia nr.33-Produkt Parcelat në ZK Polac i Ri afër Memorialit,MIT008,151500.0,L107,151500.0,L77,122323.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
34,Njësia nr.34-Lux Lokali Napred,MIT039,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
35,Njësia nr.35-NSH Elan Toka në ZK Brusnik,MIT012,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
36,"Njësia nr.36-Elan parcelat 009-0, 010-0 dhe 011-0 në Bruznik",MIT012,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
37,Njësia nr.37-Drenica Parcelat 171-0 dhe 172-0 në Sankoc,PRN011,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
40,Njësia nr.40-Elan Parcela 00083-0 në Liqej,MIT012,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
41,Njësia nr.41-Drenica Parcela 259-3 në Likoshan,PRN011,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
42,Njësia nr.42-Ereniku PP – Toka në Skivjan,PEJ029,445000.0,L109,445000.0,L103,371000.0,L38,333340.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
43,Njësia nr.43-Ereniku PP – Toka në Hereç 1,PEJ029,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
44,Njësia nr.44-Ereniku PP – Toka në Hereç 2,PEJ029,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
45,Njësia nr.45-Parcela nr. 318-6 në Dardania III,PEJ056,33750.0,L58,33750.0,L99,23511.0,L08,22701.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
46,"Njësia nr.46-Parcelat nr. 98-4, 98-5 dhe 99-8 ZK Jasahnicë",PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
47,Njësia nr.47-Parcelat nr.39-3 dhe 40-0 ZK Jashanicë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
48,Njësia nr.48-Parcela nr.97-2 ZK Gjurgjevik,PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
49,Njësia nr.49-Parcela nr. 148-3 ZK Klinafc,PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,1,
50,Njësia nr.50-Toka bujqësore Gurrakoc 1,PEJ036,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
51,Njësia nr.51-Parcela nr. 33-5 në Klinafc,PEJ172,2022.0,L01,2022.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
52,Njësia nr.52-NT Ereniku Tregtia Shitorja në Brekoc,PEJ135,61222.0,L67,61222.0,L104,60500.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
53,Njësia nr.53-KB Bec Toka në Kodrali të Becit,PEJ003,41272.0,L55,41272.0,L36,27000.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
54,Njësia nr.54-NT Koreniku Supermarketi nr.1 në Istog,PEJ137,41012.0,L09,41012.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
55,Njësia nr.55-NSH Dubrava – Toka në Tuçep,PEJ036,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
56,Njësia nr.56-NPB Malishgani Parcela nr. 563 dhe 543 në Jashanicë,PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
57,"Njësia nr.57-NPB Malishgani Parcela nr. 527, 546 dhe 555 në Jashanicë",PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
58,"Njësia nr.58-NPB Malishgani - Parcelat 4562-2, 497 dhe 501-11 në Dush",PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
59,Njësia nr.59-Toka në Gërgoc,PEJ003,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
60,Njësia nr.60-Parcela nr. 239 në Gërgoc,PEJ003,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
61,Njësia nr.61-Toka Bujqësore Damjan 4,PEJ021,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
62,Njësia nr.62-Parcela nr. 239 në Kosuriq,PEJ044,4677.0,L120,4677.0,L03,4599.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
63,Njësia nr.63-Toka në Kosuriq,PEJ055,1200.0,L61,1200.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
64,Njësia nr.64-KB Dubrava - Toka bujqësore në Gurrakoc,PEJ036,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
65,Njësia nr.65-NSH Deva Ngastra nr. 705 ZK Devë,PEJ092,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
66,Njësia nr.66-Parcela nr. 378-0 ZK Gërgoc,PEJ003,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
67,Njësia nr.67-Parcela nr. 591-0 ZK Gërgoc,PEJ003,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
68,Njësia nr.68-NPB Malishgani - Parcela 158-48 në Zllakuqan,PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
69,Njësia nr.69-NPB Malishgani Parcela nr. 83-1 në Drashaniq,PEJ172,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
70,Njësia nr.70-NSH Dubrava-Toka bujqësore Gurrakoc 2,PEJ036,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
71,Njësia nr.71-KB Kosova Tokë Bujqësore Suhodoll VII,PRN082,270000.0,L116,270000.0,L108,265000.0,L60,261550.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
72,Njësia nr.72-KB Kosova Tokë Bujqësore Suhodoll XV,PRN082,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
73,Njësia nr.73-KB Kosova Tokë Bujqësore Livagjë IX,PRN082,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
74,Njësia nr.74-KB Kosova Tokë Bujqësore Livagjë X,PRN082,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
75,Njësia nr.75-KB Kosova Tokë Bujqësore Livagjë XI,PRN082,1187500.0,L31,1187500.0,L51,812345.0,L11,701900.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
76,Njësia nr.76-KB Kosova Tokë Bujqësore Livagjë XII,PRN082,187500.0,L32,187500.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
77,Njësia nr.77-Ratar Tokë Bujqësore Llapllasellë VII,PRN115,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
78,Njësia nr.78-Ratar Tokë Bujqësore Llapllasellë VIII,PRN115,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
79,Njësia nr.79-Ratar Tokë Bujqësore Llapllasellë IX,PRN115,1762640.0,L12,1762640.0,L34,701999.0,L52,667890.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
80,Njësia nr.80-Ratar Tokë Bujqësore Llapllaselle X,PRN115,946055.0,L13,946055.0,L115,700000.0,L48,602000.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
81,Njësia nr.81-Ratar Tokë Bujqësore Hajvali II,PRN115,150000.0,L07,150000.0,L86,24000.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
82,Njësia nr.82-Ratar Tokë Bujqësore Hajvali III,PRN115,20000.0,L87,20000.0,L121,18234.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
83,Njësia nr.83-Ratar Tokë Bujqësore Preoc VI,PRN115,50000.0,L106,50000.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
84,Njësia nr.84-KB Kosova Tokë Bujqësore Livagjë III,PRN082,0.0,0,0.0,0,0.0,0,0.0,3E175E76-4F07-4C37-BF67-C310251C5239.pdf,2,
