single-post href,title
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(69).pdf,Sigurimi fizik i objekteve të Komunës së Prishtinës 26.03.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(68).pdf,"Mirëmbajtja, furnizimi dhe rregullimi i 16 (gjashtëmbëdhjetë) pikave të sistemit të alarmit publike 22.03.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(67).pdf,"Furnizim, montimi dhe testimi i dy aparateve për dhënje të biletave për nevoja të QKMF-së 15.03.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(27).pdf,Sigurimi fizik i objekteve të Komunës së Prishtinës 02.03.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(66).pdf,Furnizm për zyre me material të shtypur dhe materiale tjera 23.02.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(65).pdf,Transporti i nxënësve dhe arsimtarëve III 15.02.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(26).pdf,"Ndërtimi i rrugëve në lagjen Myrtaj, Bekaj, Bahtirovit dhe Nezirovit në fshatin Busi si dhe Ndërtimi i rrugës dhe trotuareve në fshatin Drenovc 12.02.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(64).pdf,Ndërtimi i disa rrugëve në fshatin Trudë 12.02.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(63).pdf,"Ndërtimi i mureve rezistuese ndaj rrëshqitjes së dheut, vërshimeve 29.01.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(62).pdf,Ndërtimi i rrugëve në brendësi të Fshatit Slivovë 29.01.2018
https://prishtinaonline.com/uploads/njoftim_per_dhenje_te_kontrates%20(1).pdf,"Furnizimi me makineri, paisje për kamion dhe bartjen e makinerisë e BPZ-së  22.01.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_3.pdf,"Pastrimi i objekteve te shkollave fillore""Gjergj Fishta,Ismajl Qemajli, Asim Vokshi, Naim Frasheri, Pjeter Bogdanei, Shkolla e Gjelbert dhe PNF Kolevice  22.01.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(7).pdf,Servisimi dhe mirembajtja e automjeteve te Komunes - pjesa e II-te  22.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(25).pdf,Furnizimi dhe servisimi i aparateve kunder zjarrit dhe hidranteve ne objektet e Administrates te Komunës dhe ne objektet shkollore  22.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(61).pdf,Revitalizimi i shkallëve dhe ndërtimi i mbikalimit në lagjën Arbëria 22.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(24).pdf,"Instalimi I ngrohjes qendrore ne SHFMU ""Avni Rrustemi"" Suteskë, SHFMU ""Ganimete Terbeshi"" Siçevë dhe në SHFMU ""Ditet e Minatorit"" Shashkofc 15.01.2018"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(60).pdf,Ndërtimi i rrugëve dhe kanalizimit fekal te rruga e Ulqinit 15.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(59).pdf,Ndërtimi i rrugëve dhe kanalizimit fekal te rruga e Ulqinit 08.01.2018
https://prishtinaonline.com/uploads/njoftim_per_dhenje_te_kontrates.pdf,Furnizim me qizme për punëtorët e brigadës së zjarrfiksave 04.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(58).pdf,Sanimi dhe asfaltimi i rrugës Fehmi Lladrovci- Prishtinë 01.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(57).pdf,Furnizimi me qumësht për nxenesit e shkollave- neveli I ulët prej klasës se I-V-te 01.01.2018
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(56).pdf,Ndertimi I rrugës Rimanishtë- Siqevë 29.12.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(55).pdf,Infografikat dhe sinjalizimi në objektet e Komunës 25.12.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(23).pdf,Transporti i nxënësve dhe arsimtarëve II 18.12.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(54).pdf,"Sanimi i kanalizimeve fekale primare dhe sekondare, ne territorin e Komunes se Prishtines 18.12.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(53).pdf,"Mirembajtja e semaforeve ,invertoreve dhe pajimeve akustike per te verberit ne qytetin e Prishtines 18.12.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(52).pdf,"Rindërtimi, sanimi dhe zgjerimi i disa rrugëve sekondare me territorin e Komunës së Prishtinës 18.12.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(22).pdf,Rregullimi dhe rethimi i varrezave te Komunes se Prishtines 07.12.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(51).pdf,"Pastrimi i objekteve te shkollave fillore""Gjergj Fishta,Ismajl Qemajli, Asim Vokshi, Naim Frasheri, Pjeter Bogdanei, Shkolla e Gjelbert dhe PNF Kolevice"" 07.12.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(50).pdf,"Ndërtimi i kanalizimit fekal dhe atmosferik në rrugën Fehmi Agani & Hajdar Dushi"" si dhe ndërtimi i ujësjellësit në rrugën ""Fehmi Agani"" 04.12.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(21).pdf,Furnizim me invetare per nevojat e institucioneve shendetesore dhe sociale 04.12.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(49).pdf,"Riparimi i objekteve te bashkësive lokale ne Bardhosh,Mramor dhe Koliq 04.12.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(6).pdf,Furnizim me paisje muzikore per kabinete te muzikës 30.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(20).pdf,"Ndërtimi ,modernizimi I semaforëve dhe paisjeve tjera për siguri ne komunikacion 30.11.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(48).pdf,Sinjalizimi horizontal dhe vertikal i rrugeve dhe vendbanimeve 30.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(47).pdf,Hartimi i projekteve të infrastrukturës rrugore 24.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(46).pdf,Ndërtimi i rrugës në Fshatin Hajkobill - Lagje Taliri 23.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(45).pdf,Zgjerimi dhe modernizimi i ndirqimit publik ne Prihtine per vitin 2017-faza II 20.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(19).pdf,Pastrimi dhe rregullimi i shtratit të lumenjëve dhe i kanalizimit atmosferik nga puseta në pusetë 17.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(44).pdf,Furnizimi i shkollave me rekuizita sportive 17.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(43).pdf,"Ndërtimi i disa rrugëve me kubëza betoni dhe kanalizime në Fshatrat Bardhosh, Bërnicë dhe Milevc 16.11.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(18).pdf,Ndërtimi i kanalziimeve fekale dhe atmosferike në territorin e Komunës së Prishtinës 13.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(42).pdf,Dekorimi I shesheve me drita decorative 13.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(41).pdf,Furnizim me paisje dhe inventar per kuzhinen qendrore te qerdheve 09.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(5).pdf,Rregullimi i pompave per furnizim me uje per ndertesat kolektive 06.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(17).pdf,Trajtimi i qenve endacak ne Komunen e Prishtines 06.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(40).pdf,Mirëmbajtja e ngrohjes qendrore në shkollat dhe institucionet tjera komunale 06.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(16).pdf,Hartimi i projekteve të infrastrukturës rrugore 03.11.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(39).pdf,"Ndërtimi i kolektorit në Hajvali, lagja Vitali 03.11.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(15).pdf,"Ndërtimi i Infrastrukturës në disa rrugë të fshatit Sinidoll, Bardhosh, Bërnicë dhe Kodra e Trimave - Prishtinë 30.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(38).pdf,Shpimi I puseve dhe montimi I pompave per puse ne qytetin e Prishtines 30.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(37).pdf,"Ndërtimi i kanalizimit fekal tek Rezonanca. ndërtimi i kanalizimit fekal, kanalizimit atmosferik si dhe ujësjellësit në rrugën Bedri Pejani&Andrea Gropa,ndërtimi i kanalzimit fekal dhe kanalizimit atmosferik në rrugën Meto Bajraktari&Cajupi 30.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(36).pdf,Sanimi i gropave dhe deformimeve te shtresave të asfaltit në rrugët dhe trotuaret në Komunen e Prishtines 26.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(35).pdf,"Furnizimi me pasije teknologjike për objektet komunale dhe të bashkësisë lokale; Lëndët e prokurimit - Furnizimi me Server, Kompjuter, Laptop etj, Furnizimi me Printer 23.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(14).pdf,Ndertimi I rruges ne fshatin Keqekolle - lagja Kyrtaj 23.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(34).pdf,"Pastrimi i objekteve shkollore- ''Abdyl Frasheri'',''7 Shtatori'', '' Prenk Jakova'',''Eqrem Qabej'',''Hoxhë Kadri Prishtina'',''Gjimnazi Matematikor'', dhe shkolla'' Model''  20.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(4).pdf,"Furnizimi me pasije teknologjike për objektet komunale dhe të bashkësisë lokale; Lëndët e prokurimit - Furnizimi me Server, Kompjuter, Laptop etj, Furnizimi me Printer 16.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(13).pdf,"Ndërtimi i rrugëve ne Makovc-lagja Balaj dhe Grashticë e Epërme lagja Musaj, Rexhaj dhe Obzovik 16.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(33).pdf,"Pastrimi i objekteve te shkollave fillore ""Gjergj Fishta, Ismajl Qemajli, Asim Vokshi, Dardania, Naim Frasheri, Pjeter Bogdani Shkolla e Gjelbert dhe PNF Kolevice 16.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(32).pdf,Furnizimi me inventar per institucionet arsimore 16.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(31).pdf,"Furnizimi me inventar i aneksit të shkollës ""Faik Konica""  12.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(30).pdf,Ndërtimi i mureve mbrojtëse 09.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(29).pdf,"Sanimi i dyshemesë urbane të Sheshit ""Adem Jashari"" 09.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(12).pdf,Pune shtese-Ndertimi i stadionit te futbollit ne Hajvali Faza e II-te 09.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(3).pdf,Trajtimi I qenve endacak 09.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(11).pdf,"Rregullimi i rrugeve ""Reshat Maliqi"", ""27 Nentori"" dhe te trafoja si dhe rregullimi i infrastruktures ne rruget ""Aziz Kelmendi"", ""Malush Kosova"" dhe Elena Gjika"" 09.10.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(28).pdf,Ndertimi i disa rrugeve me kubeza betoni ne fshatin Prugovc 09.10.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(27).pdf,Riparimi i objekteve te bashkësive lokale II 25.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(26).pdf,Furnizim me pajisje dhe material higjienik për Institucione Kulturore 25.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(25).pdf,"Punimi, furnizimi dhe montimi i shtyllave antipark dhe shtyllat levizese 25.09.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(10).pdf,Ndertimi i rrugëve dhe i kanalizimit fekal dhe atmosferik ne krahun e djathtë dhe të majtë të rrugës Bajram Bahtiri në Prishtinë 22.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(24).pdf,Rregullimi dhe mirëmbajtja e ashensorëve 22.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(23).pdf,"Pastrimi i objekteve te shkollave fillore""Gjergj Fishta,Ismajl Qemajli, Asim Vokshi, Naim Frasheri, Pjeter Bogdanei, Shkolla e Gjelbert dhe PNF Kolevice"" 18.09.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(9).pdf,Vendosja e rrjeteve në dritare të çerdheve për mbrojtjen nga insektet dhe disa renovime të objekteve të institucioneve parashkollore 18.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(22).pdf,Furnizim me invetare per nevojat e institucioneve shendetesore dhe sociale 18.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(21).pdf,Transporti i nxënësve dhe arsimtarëve 14.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(20).pdf,Ndertimi i disa rrugeve ne lagjen Sofali 11.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(8).pdf,Furnizimi me invertar per shkollën lagjen Arbëria 08.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(19).pdf,"Furnizimi i Bibliotekës Komunale ""Hivzi Sulejmani"" perfshirë degët e saj me tituj të ndryshëm shkencor 08.09.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(18).pdf,Sinjalizimi horizontal dhe vertikal i rrugeve dhe vendbanimeve 07.09.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(2).pdf,Ndërtimi i disa rrugëve me kubëza betoni në Hajvali 28.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(7).pdf,"Ndërtimi i disa rrugëve ne fshatin ""Barilevë"" 28.08.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(17).pdf,Ndërtimi rrugës Richard Holbrook(krahu 1 dhe 2) 28.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(6).pdf,Furnizim me dru për shkolla 21.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(16).pdf,Furnizimi me pelet 21.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2%20(1).pdf,Blerja e baterive për kërkim-shpëtimi për stafin operativ të BPZ-së Prishtinë 18.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(5).pdf,Punet e paparapara ne ndertimin e objektit te qerdhes ne Kodren e Trimave 18.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(15).pdf,"Furnizim me uniforma(mantilla, pantollona dhe kllompe) për personelin shëndetsor 18.08.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(14).pdf,Rrenimi I objekteve te ndertuara pa leje 14.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(13).pdf,Furnizimi i bibliotekave shkollore me libra 14.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(4).pdf,Furnizimi me pajisje mjekësore per nevoja te QKMF dhe QMU 14.08.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(12).pdf,"Ndërtimi i disa rrugëve me kubza betoni ne Veternik, Kalabri dhe Hajvali 14.08.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(11).pdf,"Ndërtimi i Kanalizimit ""Besi - Barilevë - Lebanë - Kodra e Trimave"" 10.08.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(10).pdf,Rikonstruimi dhe mirembajtja e shkollave dhe institucioneve tjera 31.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(9).pdf,"Ingjizimet gjeodezike për zonat ,Tophane,Kolovic dhe Prishtina e Re-Zona Qender 31.07.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(3).pdf,Invertarizimi i çerdhës ne Tophane 28.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(8).pdf,Ndërtimi i rrugeve ne Prapashticë - Lagja Fanaj dhe Lagja Balaj 28.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(7).pdf,"Ndërtimi i disa rrugicave me kubza betoni ne Shkabaj, Kalabri dhe Prishtinë 27.07.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(6).pdf,Sigurimi i terenit për ndërtimin e fushës së futbollit në Hajvali me pilota Beton Arme 24.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(2).pdf,Kontrollimi teknik I automjeteve te komunes 20.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(5).pdf,Furnizimi me makineri dhe paisje Faza III 20.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1%20(1).pdf,Rregullimi i oborrit te objekteve me banim social ne Hajvali 17.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(4).pdf,Furnizimi me material administrativ shëndëtsorë 17.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_2.pdf,"Pastrimi i objekte të Komunës së Prishtinës - objektet e Birgadës së Zjarrëfikësve. objektet në parkun ""Gërmia"" dhe objektet tjera sipas kërkesës 17.07.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(3).pdf,Furnizime për zyre me material të shtypur dhe materaile tjera 14.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates_1.pdf,Trajtimi i mbetjeve ndertimore 13.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(2).pdf,"Riparimi, larja, pastrimi i fontanave, krojeve, monumenteve 13.07.2017"
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates%20(1).pdf,Pastrimi i objekteve shëndetsore 10.07.2017
https://prishtinaonline.com/uploads/b08_njoftim_per_dhenje_te_kontrates.pdf,Mirembajtja e siperfaqeve gjelbruese ne qytetin e Prishtines 03.07.2017
http://krpp.rks-gov.net/Default.aspx?PID=Notices&LID=1&PCID=-1&CtlID=ViewNotices&ID=141410,Furnizimi me 4 (katër) aparate automatike për nxjerrjen e dokumenteve të gjendjes civile – E Kiosk
http://krpp.rks-gov.net/Default.aspx?PID=Notices&LID=1&PCID=-1&CtlID=ViewNotices&ID=140757,Riparimi dhe furnizimi me inventar për tri zyre në objektin e vjetër të Komunës
http://krpp.rks-gov.net/Default.aspx?PID=Notices&LID=1&PCID=-1&CtlID=ViewNotices&ID=140679,Renovimi i Objektit te Trafikut Urban
http://krpp.rks-gov.net/Default.aspx?PID=Notices&LID=1&PCID=-1&CtlID=ViewNotices&ID=140683,Furnizimi me Ujë për aktivitet të ndryshme nga DKA
http://krpp.rks-gov.net/Default.aspx?PID=Notices&LID=1&PCID=-1&CtlID=ViewNotices&ID=140718,Realizimi i punimeve ne terase dhe kulm te pjerret ne objektin e zjarrfiksave
